date,series,value
1906-11-16,germany,0.3433
1906-11-23,france,-0.0483
1906-11-23,russia,2.0417
1906-11-23,austria_hungary,0.8704
1906-11-23,germany,0.3387
1906-11-30,france,-0.0343
1906-11-30,russia,1.9509
1906-11-30,austria_hungary,0.8795
1906-11-30,germany,0.3479
1906-12-14,france,-0.0645
1906-12-14,russia,2.011
1906-12-14,austria_hungary,0.8566
1906-12-14,germany,0.3046
1906-12-21,france,-0.0439
1906-12-21,russia,1.9636
1906-12-21,austria_hungary,0.8427
1906-12-21,germany,0.2907
1906-12-28,france,-0.0505
1906-12-28,russia,1.8656
1906-12-28,austria_hungary,0.8427
1906-12-28,germany,0.2705
1907-01-18,france,0.0015
1907-01-18,russia,1.9718
1907-01-18,austria_hungary,0.884
1907-01-18,germany,0.332
1907-01-25,france,0.0098
1907-01-25,russia,1.9883
1907-01-25,austria_hungary,0.884
1907-01-25,germany,0.332
1907-02-15,france,-0.0163
1907-02-15,russia,1.9838
1907-02-15,austria_hungary,0.8391
1907-02-15,germany,0.3275
1907-02-22,france,-0.0241
1907-02-22,russia,2.1151
1907-02-22,austria_hungary,0.8345
1907-02-22,germany,0.3433
1907-03-15,france,-0.0936
1907-03-15,russia,2.1122
1907-03-15,austria_hungary,0.7789
1907-03-15,germany,0.3292
1907-03-22,france,-0.0607
1907-03-22,russia,2.0945
1907-03-22,austria_hungary,0.8193
1907-03-22,germany,0.3503
1907-03-29,france,-0.0532
1907-03-29,russia,2.0421
1907-03-29,austria_hungary,0.8193
1907-03-29,germany,0.3083
1907-04-19,france,-0.0205
1907-04-19,russia,2.1535
1907-04-19,austria_hungary,0.884
1907-04-19,germany,0.3951
1907-04-26,france,-0.0349
1907-04-26,russia,2.1263
1907-04-26,austria_hungary,0.8334
1907-04-26,germany,0.3858
1907-05-17,france,-0.0757
1907-05-17,russia,2.1159
1907-05-17,austria_hungary,0.8051
1907-05-17,germany,0.4011
1907-05-24,france,-0.0733
1907-05-24,russia,2.1195
1907-05-24,austria_hungary,0.7908
1907-05-24,germany,0.3867
1907-05-31,france,-0.0967
1907-05-31,russia,2.0837
1907-05-31,austria_hungary,0.7908
1907-05-31,germany,0.3867
1907-06-14,france,-0.1109
1907-06-14,russia,2.1499
1907-06-14,austria_hungary,0.7666
1907-06-14,germany,0.3406
1907-06-21,france,-0.1011
1907-06-21,russia,2.186
1907-06-21,austria_hungary,0.747
1907-06-21,germany,0.343
1907-06-28,france,-0.0635
1907-06-28,russia,2.0885
1907-06-28,austria_hungary,0.7956
1907-06-28,germany,0.348
1907-07-19,france,-0.1112
1907-07-19,russia,2.1231
1907-07-19,austria_hungary,0.8175
1907-07-19,germany,0.3504
1907-07-26,france,-0.1421
1907-07-26,russia,2.1071
1907-07-26,austria_hungary,0.7833
1907-07-26,germany,0.3161
1907-08-16,france,-0.1927
1907-08-16,russia,2.1916
1907-08-16,austria_hungary,0.7177
1907-08-16,germany,0.3398
1907-08-23,france,-0.1638
1907-08-23,russia,2.1497
1907-08-23,austria_hungary,0.7331
1907-08-23,germany,0.3324
1907-08-30,france,-0.1638
1907-08-30,russia,2.1088
1907-08-30,austria_hungary,0.7483
1907-08-30,germany,0.3252
1907-09-13,france,-0.1738
1907-09-13,russia,1.9949
1907-09-13,austria_hungary,0.702
1907-09-13,germany,0.2544
1907-09-20,france,-0.1562
1907-09-20,russia,1.8853
1907-09-20,austria_hungary,0.6969
1907-09-20,germany,0.228
1907-09-27,france,-0.1452
1907-09-27,russia,1.8447
1907-09-27,austria_hungary,0.7071
1907-09-27,germany,0.217
1907-10-18,france,-0.1302
1907-10-18,russia,2.0151
1907-10-18,austria_hungary,0.8055
1907-10-18,germany,0.2962
1907-10-25,france,-0.1261
1907-10-25,russia,1.9897
1907-10-25,austria_hungary,0.8154
1907-10-25,germany,0.3281
1907-11-15,france,-0.2027
1907-11-15,russia,1.9517
1907-11-15,austria_hungary,0.7598
1907-11-15,germany,0.3171
1907-11-22,france,-0.1956
1907-11-22,russia,1.8802
1907-11-22,austria_hungary,0.8181
1907-11-22,germany,0.3324
1907-11-29,france,-0.162
1907-11-29,russia,1.6457
1907-11-29,austria_hungary,0.8434
1907-11-29,germany,0.3577
1907-12-13,france,-0.2015
1907-12-13,russia,1.5548
1907-12-13,austria_hungary,0.8434
1907-12-13,germany,0.3577
1907-12-20,france,-0.1761
1907-12-20,russia,1.5747
1907-12-20,austria_hungary,0.8484
1907-12-20,germany,0.3403
1907-12-27,france,-0.1603
1907-12-27,russia,1.5997
1907-12-27,austria_hungary,0.8584
1907-12-27,germany,0.3503
1908-01-17,france,-0.1431
1908-01-17,russia,1.6293
1908-01-17,austria_hungary,0.8029
1908-01-17,germany,0.3798
1908-01-24,france,-0.0966
1908-01-24,russia,1.5887
1908-01-24,austria_hungary,0.8099
1908-01-24,germany,0.4058
1908-01-31,france,-0.0556
1908-01-31,russia,1.5497
1908-01-31,austria_hungary,0.83
1908-01-31,germany,0.4444
1908-02-14,france,-0.0596
1908-02-14,russia,1.5914
1908-02-14,austria_hungary,0.8436
1908-02-14,germany,0.4581
1908-02-21,france,-0.0448
1908-02-21,russia,1.652
1908-02-21,austria_hungary,0.8616
1908-02-21,germany,0.4761
1908-02-28,france,-0.0543
1908-02-28,russia,1.6664
1908-02-28,austria_hungary,0.8616
1908-02-28,germany,0.4761
1908-03-13,france,-0.0834
1908-03-13,russia,1.6921
1908-03-13,austria_hungary,0.8436
1908-03-13,germany,0.48
1908-03-20,france,-0.0564
1908-03-20,russia,1.6619
1908-03-20,austria_hungary,0.8571
1908-03-20,germany,0.4935
1908-03-27,france,-0.0351
1908-03-27,russia,1.6754
1908-03-27,austria_hungary,0.8706
1908-03-27,germany,0.5069
1908-04-17,france,-0.039
1908-04-17,russia,1.6529
1908-04-17,austria_hungary,0.9298
1908-04-17,germany,0.5518
1908-04-24,france,-0.055
1908-04-24,russia,1.6684
1908-04-24,austria_hungary,0.9162
1908-04-24,germany,0.5612
1908-05-15,france,-0.0698
1908-05-15,russia,1.5873
1908-05-15,austria_hungary,0.907
1908-05-15,germany,0.5064
1908-05-22,france,-0.0733
1908-05-22,russia,1.5083
1908-05-22,austria_hungary,0.8704
1908-05-22,germany,0.4885
1908-05-29,france,-0.0101
1908-05-29,russia,1.4551
1908-05-29,austria_hungary,0.911
1908-05-29,germany,0.5069
1908-06-19,france,0.039
1908-06-19,russia,1.4375
1908-06-19,austria_hungary,0.9065
1908-06-19,germany,0.5025
1908-06-26,france,0.053
1908-06-26,russia,1.4595
1908-06-26,austria_hungary,0.9154
1908-06-26,germany,0.5335
1908-07-17,france,-0.0048
1908-07-17,russia,1.5038
1908-07-17,austria_hungary,0.9065
1908-07-17,germany,0.4806
1908-07-24,france,-0.0336
1908-07-24,russia,1.4409
1908-07-24,austria_hungary,0.8704
1908-07-24,germany,0.4663
1908-07-31,france,-0.0467
1908-07-31,russia,1.4947
1908-07-31,austria_hungary,0.8704
1908-07-31,germany,0.4444
1908-08-14,france,-0.0531
1908-08-14,russia,1.4277
1908-08-14,austria_hungary,0.8704
1908-08-14,germany,0.4228
1908-08-21,france,-0.0672
1908-08-21,russia,1.4185
1908-08-21,austria_hungary,0.8208
1908-08-21,germany,0.3922
1908-08-28,france,-0.072
1908-08-28,russia,1.3792
1908-08-28,austria_hungary,0.8208
1908-08-28,germany,0.3922
1908-09-18,france,-0.0836
1908-09-18,russia,1.3775
1908-09-18,austria_hungary,0.793
1908-09-18,germany,0.3644
1908-09-25,france,-0.0767
1908-09-25,russia,1.3738
1908-09-25,austria_hungary,0.8023
1908-09-25,germany,0.3317
1908-10-16,france,-0.0962
1908-10-16,russia,1.5361
1908-10-16,austria_hungary,0.8837
1908-10-16,germany,0.3963
1908-10-23,france,-0.1003
1908-10-23,russia,1.5361
1908-10-23,austria_hungary,0.8416
1908-10-23,germany,0.3744
1908-10-30,france,-0.1166
1908-10-30,russia,1.4889
1908-10-30,austria_hungary,0.8368
1908-10-30,germany,0.3266
1908-11-13,france,-0.1424
1908-11-13,russia,1.4701
1908-11-13,austria_hungary,0.832
1908-11-13,germany,0.3432
1908-11-20,france,-0.1561
1908-11-20,russia,1.4629
1908-11-20,austria_hungary,0.8248
1908-11-20,germany,0.3146
1908-11-27,france,-0.1658
1908-11-27,russia,1.4624
1908-11-27,austria_hungary,0.8103
1908-11-27,germany,0.2789
1908-12-18,france,-0.1853
1908-12-18,russia,1.4313
1908-12-18,austria_hungary,0.8352
1908-12-18,germany,0.2618
1908-12-25,france,-0.1787
1908-12-25,russia,1.4272
1908-12-25,austria_hungary,0.845
1908-12-25,germany,0.2716
1909-01-15,france,-0.1854
1909-01-15,russia,1.5139
1909-01-15,austria_hungary,0.7907
1909-01-15,germany,0.2593
1909-01-22,france,-0.183
1909-01-22,russia,1.5259
1909-01-22,austria_hungary,0.7882
1909-01-22,germany,0.236
1909-01-29,france,-0.1961
1909-01-29,russia,1.5599
1909-01-29,austria_hungary,0.7783
1909-01-29,germany,0.2055
1909-02-19,france,-0.2021
1909-02-19,russia,1.4557
1909-02-19,austria_hungary,0.7763
1909-02-19,germany,0.1842
1909-02-26,france,-0.1839
1909-02-26,russia,1.5026
1909-02-26,austria_hungary,0.7811
1909-02-26,germany,0.2089
1909-03-19,france,-0.1892
1909-03-19,russia,1.4783
1909-03-19,austria_hungary,0.7981
1909-03-19,germany,0.2048
1909-03-26,france,-0.1817
1909-03-26,russia,1.4648
1909-03-26,austria_hungary,0.7715
1909-03-26,germany,0.2194
1909-04-16,france,-0.1568
1909-04-16,russia,1.4071
1909-04-16,austria_hungary,0.8511
1909-04-16,germany,0.2578
1909-04-23,france,-0.152
1909-04-23,russia,1.354
1909-04-23,austria_hungary,0.8511
1909-04-23,germany,0.2782
1909-04-30,france,-0.1449
1909-04-30,russia,1.3149
1909-04-30,austria_hungary,0.8099
1909-04-30,germany,0.2782
1909-05-14,france,-0.141
1909-05-14,russia,1.2907
1909-05-14,austria_hungary,0.824
1909-05-14,germany,0.2924
1909-05-21,france,-0.1607
1909-05-21,russia,1.2512
1909-05-21,austria_hungary,0.8099
1909-05-21,germany,0.2578
1909-05-28,france,-0.1623
1909-05-28,russia,1.2765
1909-05-28,austria_hungary,0.8099
1909-05-28,germany,0.2578
1909-06-18,france,-0.1808
1909-06-18,russia,1.2733
1909-06-18,austria_hungary,0.7811
1909-06-18,germany,0.2495
1909-06-25,france,-0.1729
1909-06-25,russia,1.2709
1909-06-25,austria_hungary,0.7787
1909-06-25,germany,0.2886
1909-07-16,france,-0.1943
1909-07-16,russia,1.2789
1909-07-16,austria_hungary,0.7335
1909-07-16,germany,0.2219
1909-07-23,france,-0.1967
1909-07-23,russia,1.2279
1909-07-23,austria_hungary,0.7335
1909-07-23,germany,0.2219
1909-07-30,france,-0.2073
1909-07-30,russia,1.2411
1909-07-30,austria_hungary,0.7213
1909-07-30,germany,0.2097
1909-08-13,france,-0.2036
1909-08-13,russia,1.2201
1909-08-13,austria_hungary,0.7383
1909-08-13,germany,0.2267
1909-08-20,france,-0.1987
1909-08-20,russia,1.19
1909-08-20,austria_hungary,0.7456
1909-08-20,germany,0.2339
1909-08-27,france,-0.2075
1909-08-27,russia,1.1339
1909-08-27,austria_hungary,0.6987
1909-08-27,germany,0.2267
1909-09-17,france,-0.2179
1909-09-17,russia,1.0951
1909-09-17,austria_hungary,0.6719
1909-09-17,germany,0.2203
1909-09-24,france,-0.229
1909-09-24,russia,1.0633
1909-09-24,austria_hungary,0.6521
1909-09-24,germany,0.2005
1909-10-15,france,-0.2448
1909-10-15,russia,1.0966
1909-10-15,austria_hungary,0.7171
1909-10-15,germany,0.2912
1909-10-22,france,-0.2872
1909-10-22,russia,1.1038
1909-10-22,austria_hungary,0.7121
1909-10-22,germany,0.3081
1909-10-29,france,-0.2956
1909-10-29,russia,1.0963
1909-10-29,austria_hungary,0.7045
1909-10-29,germany,0.2786
1909-11-19,france,-0.2949
1909-11-19,russia,1.1038
1909-11-19,austria_hungary,0.7121
1909-11-19,germany,0.2431
1909-11-26,france,-0.301
1909-11-26,russia,0.9728
1909-11-26,austria_hungary,0.7121
1909-11-26,germany,0.2431
1909-12-17,france,-0.2874
1909-12-17,russia,0.9245
1909-12-17,austria_hungary,0.6692
1909-12-17,germany,0.2406
1909-12-24,france,-0.2876
1909-12-24,russia,0.9548
1909-12-24,austria_hungary,0.6767
1909-12-24,germany,0.2482
1909-12-31,france,-0.2699
1909-12-31,russia,0.9421
1909-12-31,austria_hungary,0.6867
1909-12-31,germany,0.2162
1910-01-14,france,-0.2918
1910-01-14,russia,0.9598
1910-01-14,austria_hungary,0.6817
1910-01-14,germany,0.2112
1910-01-21,france,-0.2893
1910-01-21,russia,0.9623
1910-01-21,austria_hungary,0.6843
1910-01-21,germany,0.2137
1910-01-28,france,-0.3111
1910-01-28,russia,0.9435
1910-01-28,austria_hungary,0.654
1910-01-28,germany,0.1834
1910-02-18,france,-0.3211
1910-02-18,russia,0.8904
1910-02-18,austria_hungary,0.6067
1910-02-18,germany,0.1758
1910-02-25,france,-0.3223
1910-02-25,russia,0.8965
1910-02-25,austria_hungary,0.6016
1910-02-25,germany,0.1915
1910-03-18,france,-0.332
1910-03-18,russia,0.8821
1910-03-18,austria_hungary,0.5758
1910-03-18,germany,0.1868
1910-03-25,france,-0.3372
1910-03-25,russia,0.8768
1910-03-25,austria_hungary,0.5706
1910-03-25,germany,0.1396
1910-04-15,france,-0.3474
1910-04-15,russia,0.9165
1910-04-15,austria_hungary,0.6558
1910-04-15,germany,0.2082
1910-04-22,france,-0.354
1910-04-22,russia,0.8945
1910-04-22,austria_hungary,0.6453
1910-04-22,germany,0.1978
1910-04-29,france,-0.3397
1910-04-29,russia,0.9165
1910-04-29,austria_hungary,0.6558
1910-04-29,germany,0.2082
1910-05-13,france,-0.3239
1910-05-13,russia,0.8965
1910-05-13,austria_hungary,0.6816
1910-05-13,germany,0.2126
1910-05-20,france,-0.3121
1910-05-20,russia,0.8955
1910-05-20,austria_hungary,0.6919
1910-05-20,germany,0.2443
1910-05-27,france,-0.2926
1910-05-27,russia,0.9384
1910-05-27,austria_hungary,0.7121
1910-05-27,germany,0.2645
1910-06-17,france,-0.2924
1910-06-17,russia,0.9017
1910-06-17,austria_hungary,0.6867
1910-06-17,germany,0.2178
1910-06-24,france,-0.2644
1910-06-24,russia,0.9321
1910-06-24,austria_hungary,0.7171
1910-06-24,germany,0.2482
1910-07-15,france,-0.2705
1910-07-15,russia,0.9119
1910-07-15,austria_hungary,0.6969
1910-07-15,germany,0.228
1910-07-22,france,-0.2672
1910-07-22,russia,0.913
1910-07-22,austria_hungary,0.6867
1910-07-22,germany,0.2178
1910-07-29,france,-0.2755
1910-07-29,russia,0.8965
1910-07-29,austria_hungary,0.6816
1910-07-29,germany,0.2126
1910-08-19,france,-0.3113
1910-08-19,russia,0.8882
1910-08-19,austria_hungary,0.6102
1910-08-19,germany,0.203
1910-08-26,france,-0.3066
1910-08-26,russia,0.8882
1910-08-26,austria_hungary,0.6102
1910-08-26,germany,0.203
1910-09-16,france,-0.3402
1910-09-16,russia,0.822
1910-09-16,austria_hungary,0.5891
1910-09-16,germany,0.182
1910-09-23,france,-0.3376
1910-09-23,russia,0.7944
1910-09-23,austria_hungary,0.5839
1910-09-23,germany,0.1983
1910-09-30,france,-0.3404
1910-09-30,russia,0.7837
1910-09-30,austria_hungary,0.5732
1910-09-30,germany,0.1877
1910-10-14,france,-0.322
1910-10-14,russia,0.8285
1910-10-14,austria_hungary,0.6548
1910-10-14,germany,0.2096
1910-10-21,france,-0.3463
1910-10-21,russia,0.8292
1910-10-21,austria_hungary,0.6441
1910-10-21,germany,0.1989
1910-10-28,france,-0.3749
1910-10-28,russia,0.808
1910-10-28,austria_hungary,0.6116
1910-10-28,germany,0.1663
1910-11-18,france,-0.3836
1910-11-18,russia,0.7516
1910-11-18,austria_hungary,0.6116
1910-11-18,germany,0.1663
1910-11-25,france,-0.3954
1910-11-25,russia,0.7461
1910-11-25,austria_hungary,0.6061
1910-11-25,germany,0.1609
1910-12-16,france,-0.3909
1910-12-16,russia,0.7294
1910-12-16,austria_hungary,0.5813
1910-12-16,germany,0.0912
1910-12-23,france,-0.3695
1910-12-23,russia,0.7075
1910-12-23,austria_hungary,0.5813
1910-12-23,germany,0.0912
1910-12-30,france,-0.3695
1910-12-30,russia,0.6967
1910-12-30,austria_hungary,0.5813
1910-12-30,germany,0.0912
1911-01-13,france,-0.3644
1911-01-13,russia,0.713
1911-01-13,austria_hungary,0.5975
1911-01-13,germany,0.0865
1911-01-20,france,-0.3698
1911-01-20,russia,0.7293
1911-01-20,austria_hungary,0.5921
1911-01-20,germany,0.0811
1911-01-27,france,-0.355
1911-01-27,russia,0.7292
1911-01-27,austria_hungary,0.6029
1911-01-27,germany,0.0919
1911-02-17,france,-0.3568
1911-02-17,russia,0.7895
1911-02-17,austria_hungary,0.6083
1911-02-17,germany,0.1182
1911-02-24,france,-0.3339
1911-02-24,russia,0.7997
1911-02-24,austria_hungary,0.6296
1911-02-24,germany,0.1394
1911-03-17,france,-0.32
1911-03-17,russia,0.8318
1911-03-17,austria_hungary,0.6102
1911-03-17,germany,0.1605
1911-03-24,france,-0.2432
1911-03-24,russia,0.8458
1911-03-24,austria_hungary,0.6463
1911-03-24,germany,0.1758
1911-03-31,france,-0.2516
1911-03-31,russia,0.874
1911-03-31,austria_hungary,0.6412
1911-03-31,germany,0.1706
1911-04-14,france,-0.2311
1911-04-14,russia,0.9017
1911-04-14,austria_hungary,0.728
1911-04-14,germany,0.2608
1911-04-21,france,-0.2473
1911-04-21,russia,0.8863
1911-04-21,austria_hungary,0.7126
1911-04-21,germany,0.2454
1911-04-28,france,-0.2713
1911-04-28,russia,0.8768
1911-04-28,austria_hungary,0.6918
1911-04-28,germany,0.203
1911-05-19,france,-0.2698
1911-05-19,russia,0.8201
1911-05-19,austria_hungary,0.661
1911-05-19,germany,0.2134
1911-05-26,france,-0.264
1911-05-26,russia,0.7987
1911-05-26,austria_hungary,0.6506
1911-05-26,germany,0.2246
1911-06-16,france,-0.3399
1911-06-16,russia,0.6651
1911-06-16,austria_hungary,0.5229
1911-06-16,germany,0.177
1911-06-23,france,-0.2916
1911-06-23,russia,0.6597
1911-06-23,austria_hungary,0.5175
1911-06-23,germany,0.1716
1911-06-30,france,-0.3138
1911-06-30,russia,0.6325
1911-06-30,austria_hungary,0.53
1911-06-30,germany,0.1444
1911-07-14,france,-0.3148
1911-07-14,russia,0.6965
1911-07-14,austria_hungary,0.519
1911-07-14,germany,0.1334
1911-07-21,france,-0.337
1911-07-21,russia,0.6635
1911-07-21,austria_hungary,0.4968
1911-07-21,germany,0.0896
1911-07-28,france,-0.341
1911-07-28,russia,0.6467
1911-07-28,austria_hungary,0.48
1911-07-28,germany,0.0945
1911-08-18,france,-0.3532
1911-08-18,russia,0.6523
1911-08-18,austria_hungary,0.4856
1911-08-18,germany,0.1001
1911-08-25,france,-0.3353
1911-08-25,russia,0.6744
1911-08-25,austria_hungary,0.4968
1911-08-25,germany,0.1554
1911-09-15,france,-0.3728
1911-09-15,russia,0.6675
1911-09-15,austria_hungary,0.4459
1911-09-15,germany,0.0822
1911-09-22,france,-0.3656
1911-09-22,russia,0.656
1911-09-22,austria_hungary,0.4748
1911-09-22,germany,0.0707
1911-09-29,france,-0.362
1911-09-29,russia,0.6956
1911-09-29,austria_hungary,0.492
1911-09-29,germany,0.088
1911-10-13,france,-0.3573
1911-10-13,russia,0.7183
1911-10-13,austria_hungary,0.5867
1911-10-13,germany,0.144
1911-10-20,france,-0.3285
1911-10-20,russia,0.7353
1911-10-20,austria_hungary,0.6037
1911-10-20,germany,0.2067
1911-10-27,france,-0.316
1911-10-27,russia,0.713
1911-10-27,austria_hungary,0.6482
1911-10-27,germany,0.2282
1911-11-17,france,-0.3602
1911-11-17,russia,0.6853
1911-11-17,austria_hungary,0.5372
1911-11-17,germany,0.1554
1911-11-24,france,-0.3691
1911-11-24,russia,0.6797
1911-11-24,austria_hungary,0.5729
1911-11-24,germany,0.1498
1911-12-15,france,-0.4185
1911-12-15,russia,0.6286
1911-12-15,austria_hungary,0.5218
1911-12-15,germany,0.0987
1911-12-22,france,-0.391
1911-12-22,russia,0.6228
1911-12-22,austria_hungary,0.516
1911-12-22,germany,0.0929
1911-12-29,france,-0.3785
1911-12-29,russia,0.6286
1911-12-29,austria_hungary,0.5218
1911-12-29,germany,0.0987
1912-01-19,france,-0.3881
1912-01-19,russia,0.679
1912-01-19,austria_hungary,0.539
1912-01-19,germany,0.1383
1912-01-26,france,-0.4029
1912-01-26,russia,0.6787
1912-01-26,austria_hungary,0.5275
1912-01-26,germany,0.1269
1912-02-16,france,-0.332
1912-02-16,russia,0.724
1912-02-16,austria_hungary,0.6372
1912-02-16,germany,0.172
1912-02-23,france,-0.3114
1912-02-23,russia,0.7406
1912-02-23,austria_hungary,0.6006
1912-02-23,germany,0.1775
1912-03-15,france,-0.3538
1912-03-15,russia,0.724
1912-03-15,austria_hungary,0.5616
1912-03-15,germany,0.1723
1912-03-22,france,-0.3291
1912-03-22,russia,0.7754
1912-03-22,austria_hungary,0.556
1912-03-22,germany,0.1553
1912-03-29,france,-0.2912
1912-03-29,russia,0.7521
1912-03-29,austria_hungary,0.5784
1912-03-29,germany,0.1778
1912-04-19,france,-0.2574
1912-04-19,russia,0.8043
1912-04-19,austria_hungary,0.6467
1912-04-19,germany,0.23
1912-04-26,france,-0.3105
1912-04-26,russia,0.7808
1912-04-26,austria_hungary,0.6579
1912-04-26,germany,0.2412
1912-05-17,france,-0.328
1912-05-17,russia,0.7639
1912-05-17,austria_hungary,0.6194
1912-05-17,germany,0.2244
1912-05-24,france,-0.3495
1912-05-24,russia,0.7354
1912-05-24,austria_hungary,0.6024
1912-05-24,germany,0.2073
1912-05-31,france,-0.3353
1912-05-31,russia,0.7297
1912-05-31,austria_hungary,0.5867
1912-05-31,germany,0.213
1912-06-14,france,-0.3965
1912-06-14,russia,0.638
1912-06-14,austria_hungary,0.5078
1912-06-14,germany,0.1788
1912-06-21,france,-0.355
1912-06-21,russia,0.6493
1912-06-21,austria_hungary,0.5503
1912-06-21,germany,0.1788
1912-06-28,france,-0.3614
1912-06-28,russia,0.6664
1912-06-28,austria_hungary,0.5562
1912-06-28,germany,0.1611
1912-07-19,france,-0.4534
1912-07-19,russia,0.609
1912-07-19,austria_hungary,0.42
1912-07-19,germany,0.0699
1912-07-26,france,-0.4411
1912-07-26,russia,0.609
1912-07-26,austria_hungary,0.42
1912-07-26,germany,0.0699
1912-08-16,france,-0.3956
1912-08-16,russia,0.6357
1912-08-16,austria_hungary,0.4392
1912-08-16,germany,0.1312
1912-08-23,france,-0.3941
1912-08-23,russia,0.6592
1912-08-23,austria_hungary,0.4513
1912-08-23,germany,0.1432
1912-08-30,france,-0.4001
1912-08-30,russia,0.6417
1912-08-30,austria_hungary,0.4873
1912-08-30,germany,0.1372
1912-09-13,france,-0.457
1912-09-13,russia,0.5744
1912-09-13,austria_hungary,0.42
1912-09-13,germany,0.0938
1912-09-20,france,-0.425
1912-09-20,russia,0.5744
1912-09-20,austria_hungary,0.42
1912-09-20,germany,0.0938
1912-09-27,france,-0.4187
1912-09-27,russia,0.5681
1912-09-27,austria_hungary,0.4138
1912-09-27,germany,0.0875
1912-10-18,france,-0.4236
1912-10-18,russia,0.7337
1912-10-18,austria_hungary,0.5871
1912-10-18,germany,0.1354
1912-10-25,france,-0.4172
1912-10-25,russia,0.7912
1912-10-25,austria_hungary,0.5936
1912-10-25,germany,0.0919
1912-11-15,france,-0.3183
1912-11-15,russia,0.7775
1912-11-15,austria_hungary,0.6587
1912-11-15,germany,0.2537
1912-11-22,france,-0.3206
1912-11-22,russia,0.7472
1912-11-22,austria_hungary,0.6527
1912-11-22,germany,0.1977
1912-11-29,france,-0.3151
1912-11-29,russia,0.796
1912-11-29,austria_hungary,0.6527
1912-11-29,germany,0.2477
1912-12-13,france,-0.3623
1912-12-13,russia,0.7718
1912-12-13,austria_hungary,0.6036
1912-12-13,germany,0.1986
1912-12-20,france,-0.3081
1912-12-20,russia,0.7655
1912-12-20,austria_hungary,0.6689
1912-12-20,germany,0.2172
1912-12-27,france,-0.2992
1912-12-27,austria_hungary,0.6873
1912-12-27,germany,0.2355
1913-01-17,france,-0.3053
1913-01-17,russia,0.7289
1913-01-17,austria_hungary,0.6344
1913-01-17,germany,0.1795
1913-01-24,france,-0.3072
1913-01-24,russia,0.741
1913-01-24,austria_hungary,0.6344
1913-01-24,germany,0.2043
1913-01-31,france,-0.2955
1913-01-31,russia,0.723
1913-01-31,austria_hungary,0.6405
1913-01-31,germany,0.2104
1913-02-14,france,-0.3205
1913-02-14,russia,0.6923
1913-02-14,austria_hungary,0.6098
1913-02-14,germany,0.1797
1913-02-21,france,-0.3205
1913-02-21,russia,0.7286
1913-02-21,austria_hungary,0.6098
1913-02-21,germany,0.2048
1913-02-28,france,-0.302
1913-02-28,russia,0.7349
1913-02-28,austria_hungary,0.6283
1913-02-28,germany,0.2488
1913-03-14,france,-0.3707
1913-03-14,russia,0.6662
1913-03-14,austria_hungary,0.6063
1913-03-14,germany,0.1546
1913-03-21,france,-0.312
1913-03-21,russia,0.6789
1913-03-21,austria_hungary,0.619
1913-03-21,germany,0.2447
1913-03-28,france,-0.2654
1913-03-28,russia,0.6923
1913-03-28,austria_hungary,0.6566
1913-03-28,germany,0.2303
1913-04-18,france,-0.1924
1913-04-18,russia,0.741
1913-04-18,austria_hungary,0.7289
1913-04-18,germany,0.2807
1913-04-25,france,-0.1823
1913-04-25,russia,0.7471
1913-04-25,austria_hungary,0.735
1913-04-25,germany,0.2868
1913-05-16,france,-0.1232
1913-05-16,russia,0.7593
1913-05-16,austria_hungary,0.796
1913-05-16,germany,0.2989
1913-05-23,france,-0.1824
1913-05-23,russia,0.7593
1913-05-23,austria_hungary,0.7717
1913-05-23,germany,0.2746
1913-05-30,france,-0.164
1913-05-30,russia,0.7779
1913-05-30,austria_hungary,0.7655
1913-05-30,germany,0.2684
1913-06-13,france,-0.2122
1913-06-13,russia,0.7465
1913-06-13,austria_hungary,0.7976
1913-06-13,germany,0.2521
1913-06-20,france,-0.1978
1913-06-20,russia,0.7399
1913-06-20,austria_hungary,0.8306
1913-06-20,germany,0.2869
1913-06-27,france,-0.1935
1913-06-27,russia,0.7591
1913-06-27,austria_hungary,0.837
1913-06-27,germany,0.2934
1913-07-18,france,-0.1977
1913-07-18,russia,0.7211
1913-07-18,austria_hungary,0.7848
1913-07-18,germany,0.2934
1913-07-25,france,-0.2188
1913-07-25,russia,0.6838
1913-07-25,austria_hungary,0.7848
1913-07-25,germany,0.2934
1913-08-15,france,-0.3245
1913-08-15,russia,0.7282
1913-08-15,austria_hungary,0.6316
1913-08-15,germany,0.2838
1913-08-22,france,-0.3052
1913-08-22,russia,0.7159
1913-08-22,austria_hungary,0.5849
1913-08-22,germany,0.2838
1913-08-29,france,-0.3234
1913-08-29,russia,0.704
1913-08-29,austria_hungary,0.5974
1913-08-29,germany,0.2963
1913-09-19,france,-0.3586
1913-09-19,russia,0.6554
1913-09-19,austria_hungary,0.6316
1913-09-19,germany,0.1799
1913-09-26,france,-0.3568
1913-09-26,russia,0.6605
1913-09-26,austria_hungary,0.6127
1913-09-26,germany,0.161
1913-10-17,france,-0.3489
1913-10-17,russia,0.7208
1913-10-17,austria_hungary,0.6709
1913-10-17,germany,0.2264
1913-10-24,france,-0.3521
1913-10-24,russia,0.7078
1913-10-24,austria_hungary,0.7078
1913-10-24,germany,0.2134
1913-10-31,france,-0.3346
1913-10-31,russia,0.7783
1913-10-31,austria_hungary,0.7273
1913-10-31,germany,0.1802
1913-11-14,france,-0.3377
